ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
7378MAX;ICAO_B;1;6;Accelerate;MaxClimb;D_00;;1671.0;250.0;
7378MAX;ICAO_B;1;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;1;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;1;9;Climb;MaxClimb;D_00;10000.0;;;
7378MAX;ICAO_B;2;1;Takeoff;MaxTakeoff;D_05;;;;
7378MAX;ICAO_B;2;2;Climb;MaxTakeoff;D_05;1000.0;;;
7378MAX;ICAO_B;2;3;Accelerate;MaxTakeoff;D_01;;1682.0;179.0;
7378MAX;ICAO_B;2;4;Accelerate;MaxTakeoff;D_00;;2477.0;208.0;
7378MAX;ICAO_B;2;5;Climb;MaxClimb;D_00;3000.0;;;
7378MAX;ICAO_B;2;6;Accelerate;MaxClimb;D_00;;1610.0;250.0;
7378MAX;ICAO_B;2;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;2;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;2;9;Climb;MaxClimb;D_00;10000.0;;;
7378MAX;ICAO_B;3;1;Takeoff;MaxTakeoff;D_05;;;;
7378MAX;ICAO_B;3;2;Climb;MaxTakeoff;D_05;1000.0;;;
7378MAX;ICAO_B;3;3;Accelerate;MaxTakeoff;D_01;;1616.0;180.0;
7378MAX;ICAO_B;3;4;Accelerate;MaxTakeoff;D_00;;2280.0;210.0;
7378MAX;ICAO_B;3;5;Climb;MaxClimb;D_00;3000.0;;;
7378MAX;ICAO_B;3;6;Accelerate;MaxClimb;D_00;;1545.0;250.0;
7378MAX;ICAO_B;3;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;3;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;3;9;Climb;MaxClimb;D_00;10000.0;;;
7378MAX;ICAO_B;4;1;Takeoff;MaxTakeoff;D_05;;;;
7378MAX;ICAO_B;4;2;Climb;MaxTakeoff;D_05;1000.0;;;
7378MAX;ICAO_B;4;3;Accelerate;MaxTakeoff;D_01;;1509.0;184.0;
7378MAX;ICAO_B;4;4;Accelerate;MaxTakeoff;D_00;;2103.0;214.0;
7378MAX;ICAO_B;4;5;Climb;MaxClimb;D_00;3000.0;;;
7378MAX;ICAO_B;4;6;Accelerate;MaxClimb;D_00;;1589.0;250.0;
7378MAX;ICAO_B;4;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;4;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;4;9;Climb;MaxClimb;D_00;10000.0;;;
7378MAX;ICAO_B;5;1;Takeoff;MaxTakeoff;D_05;;;;
7378MAX;ICAO_B;5;2;Climb;MaxTakeoff;D_05;1000.0;;;
7378MAX;ICAO_B;5;3;Accelerate;MaxTakeoff;D_01;;1388.0;188.0;
7378MAX;ICAO_B;5;4;Accelerate;MaxTakeoff;D_00;;1753.0;220.0;
7378MAX;ICAO_B;5;5;Climb;MaxClimb;D_00;3000.0;;;
7378MAX;ICAO_B;5;6;Accelerate;MaxClimb;D_00;;1295.0;250.0;
7378MAX;ICAO_B;5;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;5;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;5;9;Climb;MaxClimb;D_00;10000.0;;;
7378MAX;ICAO_B;6;1;Takeoff;MaxTakeoff;D_05;;;;
7378MAX;ICAO_B;6;2;Climb;MaxTakeoff;D_05;1000.0;;;
7378MAX;ICAO_B;6;3;Accelerate;MaxTakeoff;D_01;;1345.0;188.0;
7378MAX;ICAO_B;6;4;Accelerate;MaxTakeoff;D_00;;1634.0;220.0;
7378MAX;ICAO_B;6;5;Climb;MaxClimb;D_00;3000.0;;;
7378MAX;ICAO_B;6;6;Accelerate;MaxClimb;D_00;;1262.0;250.0;
7378MAX;ICAO_B;6;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;6;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;6;9;Climb;MaxClimb;D_00;10000.0;;;
7378MAX;ICAO_B;M;1;Takeoff;MaxTakeoff;D_05;;;;
7378MAX;ICAO_B;M;2;Climb;MaxTakeoff;D_05;1000.0;;;
7378MAX;ICAO_B;M;3;Accelerate;MaxTakeoff;D_01;;1287.0;191.0;
7378MAX;ICAO_B;M;4;Accelerate;MaxTakeoff;D_00;;1426.0;225.0;
7378MAX;ICAO_B;M;5;Climb;MaxClimb;D_00;3000.0;;;
7378MAX;ICAO_B;M;6;Accelerate;MaxClimb;D_00;;1196.0;250.0;
7378MAX;ICAO_B;M;7;Climb;MaxClimb;D_00;5500.0;;;
7378MAX;ICAO_B;M;8;Climb;MaxClimb;D_00;7500.0;;;
7378MAX;ICAO_B;M;9;Climb;MaxClimb;D_00;10000.0;;;
737D17;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737D17;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
737D17;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;2279.0;152.0;
737D17;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1709.0;177.0;
737D17;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737D17;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
737D17;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737D17;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
737D17;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
737D17;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
737D17;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737D17;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
737D17;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;2155.0;156.0;
737D17;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1616.0;181.0;
737D17;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737D17;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
737D17;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737D17;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
737D17;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
737D17;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
737D17;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
737D17;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
737D17;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;2041.0;160.0;
737D17;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1531.0;185.0;
737D17;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737D17;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
737D17;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737D17;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
737D17;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
737D17;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
737D17;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
737D17;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
737D17;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1935.0;163.0;
737D17;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1452.0;188.0;
737D17;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737D17;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
737D17;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737D17;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
737D17;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
737D17;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
737N17;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737N17;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
737N17;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;2279.0;152.0;
737N17;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1709.0;177.0;
737N17;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N17;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
737N17;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N17;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
737N17;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
737N17;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
737N17;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737N17;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
737N17;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;2155.0;156.0;
737N17;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1616.0;181.0;
737N17;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N17;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
737N17;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N17;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
737N17;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
737N17;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
737N17;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
737N17;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
737N17;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;2041.0;160.0;
737N17;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1531.0;185.0;
737N17;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N17;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
737N17;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N17;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
737N17;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
737N17;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
737N17;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
737N17;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
737N17;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1935.0;163.0;
737N17;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1452.0;188.0;
737N17;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N17;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
737N17;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N17;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
737N17;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
737N17;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
737N9;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737N9;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
737N9;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;2090.0;146.0;
737N9;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1568.0;171.0;
737N9;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N9;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
737N9;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N9;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
737N9;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
737N9;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
737N9;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737N9;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
737N9;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;2014.0;149.0;
737N9;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1511.0;174.0;
737N9;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N9;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
737N9;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N9;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
737N9;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
737N9;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
737N9;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
737N9;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
737N9;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1851.0;154.0;
737N9;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1388.0;179.0;
737N9;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N9;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
737N9;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N9;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
737N9;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
737N9;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
737N9;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
737N9;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
737N9;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1685.0;160.0;
737N9;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1264.0;185.0;
737N9;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737N9;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
737N9;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737N9;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
737N9;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
737N9;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
737QN;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737QN;DEFAULT;1;2;Climb;MaxTakeoff;5;1000.0;;;
737QN;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;2090.0;146.0;
737QN;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1568.0;171.0;
737QN;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737QN;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
737QN;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737QN;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
737QN;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
737QN;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
737QN;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737QN;DEFAULT;2;2;Climb;MaxTakeoff;5;1000.0;;;
737QN;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;2014.0;149.0;
737QN;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1511.0;174.0;
737QN;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737QN;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
737QN;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737QN;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
737QN;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
737QN;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
737QN;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
737QN;DEFAULT;3;2;Climb;MaxTakeoff;5;1000.0;;;
737QN;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1851.0;154.0;
737QN;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1388.0;179.0;
737QN;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737QN;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
737QN;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737QN;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
737QN;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
737QN;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
737QN;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
737QN;DEFAULT;4;2;Climb;MaxTakeoff;5;1000.0;;;
737QN;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1685.0;160.0;
737QN;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1264.0;185.0;
737QN;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000.0;210.0;
737QN;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
737QN;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
737QN;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
737QN;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
737QN;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
74710Q;DEFAULT;1;1;Takeoff;MaxTakeoff;10;;;;
74710Q;DEFAULT;1;2;Climb;MaxTakeoff;10;1000.0;;;
74710Q;DEFAULT;1;3;Accelerate;MaxTakeoff;10;;2071.0;176.0;
74710Q;DEFAULT;1;4;Accelerate;MaxClimb;5;;1000.0;216.0;
74710Q;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000.0;;;
74710Q;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
74710Q;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500.0;;;
74710Q;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500.0;;;
74710Q;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000.0;;;
74710Q;DEFAULT;2;1;Takeoff;MaxTakeoff;10;;;;
74710Q;DEFAULT;2;2;Climb;MaxTakeoff;10;1000.0;;;
74710Q;DEFAULT;2;3;Accelerate;MaxTakeoff;10;;1972.0;179.0;
74710Q;DEFAULT;2;4;Accelerate;MaxClimb;5;;1000.0;219.0;
74710Q;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000.0;;;
74710Q;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
74710Q;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500.0;;;
74710Q;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500.0;;;
74710Q;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000.0;;;
74710Q;DEFAULT;3;1;Takeoff;MaxTakeoff;10;;;;
74710Q;DEFAULT;3;2;Climb;MaxTakeoff;10;1000.0;;;
74710Q;DEFAULT;3;3;Accelerate;MaxTakeoff;10;;1856.0;183.0;
74710Q;DEFAULT;3;4;Accelerate;MaxClimb;5;;1000.0;223.0;
74710Q;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000.0;;;
74710Q;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
74710Q;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500.0;;;
74710Q;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500.0;;;
74710Q;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000.0;;;
74710Q;DEFAULT;4;1;Takeoff;MaxTakeoff;10;;;;
74710Q;DEFAULT;4;2;Climb;MaxTakeoff;10;1000.0;;;
74710Q;DEFAULT;4;3;Accelerate;MaxTakeoff;10;;1727.0;187.0;
74710Q;DEFAULT;4;4;Accelerate;MaxClimb;5;;1000.0;227.0;
74710Q;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000.0;;;
74710Q;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
74710Q;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500.0;;;
74710Q;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500.0;;;
74710Q;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000.0;;;
74710Q;DEFAULT;5;1;Takeoff;MaxTakeoff;10;;;;
74710Q;DEFAULT;5;2;Climb;MaxTakeoff;10;1000.0;;;
74710Q;DEFAULT;5;3;Accelerate;MaxTakeoff;10;;1445.0;198.0;
74710Q;DEFAULT;5;4;Accelerate;MaxClimb;5;;750.0;238.0;
74710Q;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
74710Q;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;750.0;258.0;
74710Q;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
74710Q;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
74710Q;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
74710Q;DEFAULT;6;1;Takeoff;MaxTakeoff;10;;;;
74710Q;DEFAULT;6;2;Climb;MaxTakeoff;10;1000.0;;;
74710Q;DEFAULT;6;3;Accelerate;MaxTakeoff;10;;1411.0;199.0;
74710Q;DEFAULT;6;4;Accelerate;MaxClimb;5;;750.0;239.0;
74710Q;DEFAULT;6;5;Climb;MaxClimb;ZERO;3000.0;;;
74710Q;DEFAULT;6;6;Accelerate;MaxClimb;ZERO;;750.0;259.0;
74710Q;DEFAULT;6;7;Climb;MaxClimb;ZERO;5500.0;;;
74710Q;DEFAULT;6;8;Climb;MaxClimb;ZERO;7500.0;;;
74710Q;DEFAULT;6;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;1;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;1;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;1;3;Accelerate;MaxTakeoff;10;;1842.0;183.0;
747200;DEFAULT;1;4;Accelerate;MaxClimb;5;;1000.0;223.0;
747200;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000.0;;;
747200;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
747200;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;2;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;2;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;2;3;Accelerate;MaxTakeoff;10;;1757.0;186.0;
747200;DEFAULT;2;4;Accelerate;MaxClimb;5;;1000.0;226.0;
747200;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000.0;;;
747200;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
747200;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;3;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;3;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;3;3;Accelerate;MaxTakeoff;10;;1676.0;189.0;
747200;DEFAULT;3;4;Accelerate;MaxClimb;5;;1000.0;229.0;
747200;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000.0;;;
747200;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
747200;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;4;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;4;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;4;3;Accelerate;MaxTakeoff;10;;1508.0;195.0;
747200;DEFAULT;4;4;Accelerate;MaxClimb;5;;750.0;235.0;
747200;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000.0;;;
747200;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;750.0;255.0;
747200;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;5;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;5;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;5;3;Accelerate;MaxTakeoff;10;;1325.0;203.0;
747200;DEFAULT;5;4;Accelerate;MaxClimb;5;;750.0;243.0;
747200;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
747200;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;750.0;263.0;
747200;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;6;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;6;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;6;3;Accelerate;MaxTakeoff;10;;1146.0;210.0;
747200;DEFAULT;6;4;Accelerate;MaxClimb;5;;500.0;250.0;
747200;DEFAULT;6;5;Climb;MaxClimb;ZERO;3000.0;;;
747200;DEFAULT;6;6;Accelerate;MaxClimb;ZERO;;500.0;270.0;
747200;DEFAULT;6;7;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;6;8;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;6;9;Climb;MaxClimb;ZERO;10000.0;;;
747200;DEFAULT;7;1;Takeoff;MaxTakeoff;10;;;;
747200;DEFAULT;7;2;Climb;MaxTakeoff;10;1000.0;;;
747200;DEFAULT;7;3;Accelerate;MaxTakeoff;10;;1012.0;216.0;
747200;DEFAULT;7;4;Accelerate;MaxClimb;5;;500.0;256.0;
747200;DEFAULT;7;5;Accelerate;MaxClimb;ZERO;;500.0;276.0;
747200;DEFAULT;7;6;Climb;MaxClimb;ZERO;5500.0;;;
747200;DEFAULT;7;7;Climb;MaxClimb;ZERO;7500.0;;;
747200;DEFAULT;7;8;Climb;MaxClimb;ZERO;10000.0;;;
74720A;DEFAULT;1;1;Takeoff;MaxTakeoff;10;;;;
74720A;DEFAULT;1;2;Climb;MaxTakeoff;10;1000.0;;;
74720A;DEFAULT;1;3;Accelerate;MaxTakeoff;10;;2068.0;176.0;
74720A;DEFAULT;1;4;Accelerate;MaxClimb;5;;1000.0;239.0;
74720A;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000.0;;;
74720A;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1000.0;259.0;
74720A;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500.0;;;
74720A;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500.0;;;
74720A;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000.0;;;
