NPD_ID;Noise Metric;Op Mode;Power Setting;L_200ft;L_400ft;L_630ft;L_1000ft;L_2000ft;L_4000ft;L_6300ft;L_10000ft;L_16000ft;L_25000ft
RB183P;LAmax;A;3597.0;97.8;91.5;87.2;82.5;74.9;66.4;59.9;52.2;43.3;33.7
RB183P;LAmax;A;4496.0;99.9;93.8;89.6;85.3;77.8;69.3;62.8;55.1;46.1;36.4
RB183P;LAmax;D;4496.0;101.5;94.6;89.9;84.9;77.4;69.3;63.3;56.3;47.5;36.5
RB183P;LAmax;D;10116.0;116.3;109.6;104.9;100.1;92.5;84.4;78.4;71.4;62.5;51.5
RB183P;PNLTM;A;1798.0;107.9;100.1;94.5;88.2;78.3;68.5;61.8;54.5;46.6;38.7
RB183P;PNLTM;A;2698.0;107.9;100.8;95.9;90.0;80.8;71.5;64.7;57.4;49.3;41.1
RB183P;PNLTM;A;3147.0;111.6;104.1;98.9;92.6;82.6;72.9;66.2;58.9;51.1;43.2
RB183P;PNLTM;A;3597.0;112.0;105.0;99.8;93.4;83.8;74.4;67.7;60.3;52.2;44.0
RB183P;PNLTM;A;4496.0;112.6;106.0;101.4;95.7;86.9;77.3;70.6;63.3;55.3;47.3
RB183P;PNLTM;D;4496.0;114.3;105.9;100.5;90.7;86.4;77.7;71.6;64.8;56.7;47.5
RB183P;PNLTM;D;10116.0;129.3;121.2;115.8;110.3;101.7;92.9;86.9;80.1;72.0;62.8
RB183P;SEL;A;1798.0;95.5;91.0;87.9;84.5;78.6;72.4;67.6;61.4;53.9;45.6
RB183P;SEL;A;2698.0;95.8;92.0;89.4;86.7;81.5;75.3;70.4;64.2;56.7;48.5
RB183P;SEL;A;3147.0;98.8;94.6;91.5;88.5;83.2;76.7;71.9;65.7;58.4;50.4
RB183P;SEL;A;3597.0;99.6;95.6;92.8;89.7;84.4;78.2;73.3;67.1;59.8;51.7
RB183P;SEL;A;4496.0;101.7;97.9;95.2;92.5;87.3;81.1;76.2;70.0;62.6;54.4
RB183P;SEL;D;4496.0;103.3;98.7;95.5;92.1;86.9;81.1;76.7;71.2;64.0;54.5
RB183P;SEL;D;10116.0;118.1;113.7;110.5;107.3;102.0;96.2;91.8;86.3;79.0;69.5
RB2112;EPNL;A;8000.0;104.0;98.6;94.3;89.5;80.6;72.2;66.2;59.5;50.7;41.8
RB2112;EPNL;A;14000.0;108.6;103.5;99.4;95.0;87.0;79.1;73.5;67.2;59.3;51.0
RB2112;EPNL;D;20000.0;110.6;105.7;101.8;97.5;90.0;82.2;76.8;70.7;63.2;55.1
RB2112;EPNL;D;28000.0;113.0;108.2;104.4;100.3;93.2;85.7;80.4;74.5;67.5;59.8
RB2112;EPNL;D;36000.0;115.2;110.6;106.9;103.0;96.3;89.1;84.0;78.3;71.7;64.3
RB2112;LAmax;A;8000.0;99.2;92.0;86.6;81.0;72.1;63.0;56.5;49.1;40.8;32.5
RB2112;LAmax;A;14000.0;102.8;95.8;90.7;85.3;76.8;67.9;61.5;54.2;46.1;38.1
RB2112;LAmax;D;20000.0;104.8;97.4;93.0;87.8;79.6;70.7;64.4;57.2;49.2;41.4
RB2112;LAmax;D;28000.0;106.7;99.9;95.1;90.0;82.0;73.2;66.9;59.8;51.9;44.1
RB2112;LAmax;D;36000.0;108.3;101.6;97.0;92.0;84.2;75.4;69.2;62.2;54.3;46.7
RB2112;PNLTM;A;8000.0;111.6;103.4;97.3;90.6;78.9;67.7;59.9;51.3;40.6;29.9
RB2112;PNLTM;A;14000.0;116.2;108.3;102.4;96.1;85.3;74.6;67.2;59.0;49.2;39.1
RB2112;PNLTM;D;20000.0;118.2;110.5;104.8;98.6;88.3;77.7;70.5;62.5;53.1;43.2
RB2112;PNLTM;D;28000.0;120.6;113.0;107.4;101.4;91.5;81.2;74.1;66.3;57.4;47.9
RB2112;PNLTM;D;36000.0;122.8;115.4;109.9;104.1;94.6;84.6;77.7;70.1;61.6;52.4
RB2112;SEL;A;8000.0;100.7;95.5;91.7;87.5;81.1;74.0;68.8;63.0;56.3;49.7
RB2112;SEL;A;14000.0;104.8;100.0;96.4;92.5;86.4;79.5;74.5;68.8;62.3;55.8
RB2112;SEL;D;20000.0;107.3;102.6;99.1;95.5;89.5;82.8;77.8;72.3;65.8;59.5
RB2112;SEL;D;28000.0;109.8;105.3;101.9;98.5;92.7;86.1;81.2;75.8;69.5;63.2
RB2112;SEL;D;36000.0;111.4;107.1;103.8;100.5;94.8;88.3;83.5;78.1;71.9;65.6
RDA532;EPNL;A;32.0;106.5;101.2;96.8;91.5;81.1;69.6;61.9;53.8;45.7;34.2
RDA532;EPNL;A;73.0;107.3;102.2;98.1;94.5;88.5;81.3;75.5;69.2;62.9;54.6
RDA532;EPNL;D;73.0;107.3;102.2;98.1;94.5;88.5;81.3;75.5;69.2;62.9;54.6
RDA532;EPNL;D;100.0;107.7;103.3;100.2;96.8;91.2;84.7;79.9;74.2;67.8;59.2
RDA532;LAmax;A;32.0;96.4;88.7;82.9;76.2;65.3;55.1;48.3;41.3;34.1;26.4
RDA532;LAmax;A;73.0;98.2;91.1;86.2;81.2;73.6;65.9;60.5;54.7;48.2;40.7
RDA532;LAmax;D;73.0;98.2;91.1;86.2;81.2;73.6;65.9;60.5;54.7;48.2;40.7
RDA532;LAmax;D;100.0;98.6;92.2;87.8;83.4;76.4;68.9;63.4;57.3;50.3;42.0
RDA532;PNLTM;A;32.0;114.1;106.0;99.8;92.6;79.4;65.1;55.6;45.6;35.6;22.3
RDA532;PNLTM;A;73.0;114.9;107.0;101.1;95.6;86.8;76.8;69.2;61.0;52.8;42.7
RDA532;PNLTM;D;73.0;114.9;107.0;101.1;95.6;86.8;76.8;69.2;61.0;52.8;42.7
RDA532;PNLTM;D;100.0;115.3;108.1;103.2;97.9;89.5;80.2;73.6;66.0;57.7;47.3
RDA532;SEL;A;32.0;98.9;93.5;89.1;84.0;75.3;67.3;62.0;56.5;50.8;44.6
RDA532;SEL;A;73.0;100.2;95.4;92.0;88.4;83.1;77.7;73.8;69.5;64.5;58.5
RDA532;SEL;D;73.0;100.2;95.4;92.0;88.4;83.1;77.7;73.8;69.5;64.5;58.5
RDA532;SEL;D;100.0;101.3;97.2;94.3;91.4;86.7;81.4;77.5;72.8;67.3;60.6
RR535E;EPNL;A;6000.0;98.9;93.8;90.2;86.5;80.3;73.3;67.9;61.8;55.6;49.7
RR535E;EPNL;A;7000.0;99.1;94.1;90.5;86.7;80.5;73.6;68.2;62.1;55.9;50.1
RR535E;EPNL;A;8000.0;99.3;94.4;90.8;86.9;80.8;73.9;68.6;62.5;56.4;50.6
RR535E;EPNL;A;9000.0;99.6;94.7;91.1;87.1;81.1;74.4;69.0;63.0;56.9;51.1
RR535E;EPNL;D;10000.0;97.1;92.7;89.5;86.0;79.9;73.1;67.6;61.0;54.3;48.0
RR535E;EPNL;D;15000.0;102.1;97.8;94.5;90.9;84.4;77.4;72.2;66.0;59.9;54.1
RR535E;EPNL;D;20000.0;105.4;101.1;97.9;94.3;87.9;81.0;76.0;70.2;64.3;58.8
RR535E;EPNL;D;25000.0;107.6;103.5;100.3;96.9;90.8;84.0;79.2;73.6;68.0;62.7
RR535E;EPNL;D;30000.0;109.4;105.3;102.2;99.0;93.5;86.9;82.1;76.7;71.3;66.3
RR535E;EPNL;D;35000.0;111.2;107.1;104.3;101.7;97.2;90.9;86.4;81.2;75.9;71.0
RR535E;LAmax;A;6000.0;91.9;84.7;80.1;75.2;67.4;58.6;52.1;45.1;38.1;31.4
RR535E;LAmax;A;7000.0;92.0;84.9;80.3;75.4;67.6;58.8;52.4;45.4;38.4;31.8
RR535E;LAmax;A;8000.0;92.2;85.2;80.6;75.6;67.8;59.0;52.7;45.8;38.8;32.2
RR535E;LAmax;A;9000.0;92.5;85.5;80.8;75.9;68.0;59.3;53.0;46.2;39.2;32.7
RR535E;LAmax;D;10000.0;91.0;84.0;79.7;75.1;67.5;59.1;53.0;46.3;39.4;33.0
RR535E;LAmax;D;15000.0;95.7;87.9;83.1;78.4;70.8;62.3;56.3;49.8;43.1;36.8
RR535E;LAmax;D;20000.0;99.1;91.1;86.3;81.5;73.8;65.4;59.5;53.0;46.4;40.1
RR535E;LAmax;D;25000.0;101.6;93.9;89.1;84.3;76.7;68.3;62.4;55.9;49.2;43.0
RR535E;LAmax;D;30000.0;103.7;96.5;91.9;87.2;79.6;71.2;65.3;58.7;52.0;45.8
RR535E;LAmax;D;35000.0;106.2;100.3;96.1;91.6;84.1;75.8;69.7;63.0;56.2;49.9
RR535E;PNLTM;A;6000.0;104.6;96.6;91.6;86.2;77.5;68.0;60.9;53.1;45.2;37.7
RR535E;PNLTM;A;7000.0;105.1;97.1;92.1;86.6;77.9;68.3;61.2;53.5;45.7;38.3
RR535E;PNLTM;A;8000.0;105.6;97.7;92.6;87.0;78.3;68.7;61.7;54.0;46.2;38.9
RR535E;PNLTM;A;9000.0;106.2;98.3;93.2;87.4;78.7;69.1;62.1;54.5;46.8;39.5
RR535E;PNLTM;D;10000.0;103.8;96.9;91.9;86.5;78.3;69.1;62.3;54.3;46.3;38.7
RR535E;PNLTM;D;15000.0;108.5;101.0;95.9;90.5;82.1;72.9;66.1;58.5;50.9;43.6
RR535E;PNLTM;D;20000.0;111.9;104.3;99.2;93.9;85.4;76.3;69.6;62.3;54.8;47.8
RR535E;PNLTM;D;25000.0;114.5;106.9;101.9;96.8;88.4;79.3;72.7;65.6;58.3;51.4
RR535E;PNLTM;D;30000.0;116.5;109.3;104.5;99.7;91.3;82.2;75.8;68.7;61.6;54.9
RR535E;PNLTM;D;35000.0;119.1;112.5;108.1;103.9;95.7;86.7;80.4;73.4;66.4;59.8
RR535E;SEL;A;6000.0;95.9;90.9;87.8;84.6;79.2;72.9;68.1;62.9;57.6;52.5
RR535E;SEL;A;7000.0;95.8;91.0;88.0;84.7;79.3;73.1;68.4;63.2;58.0;53.0
RR535E;SEL;A;8000.0;95.9;91.2;88.2;84.9;79.6;73.4;68.7;63.6;58.4;53.5
RR535E;SEL;A;9000.0;96.0;91.5;88.5;85.2;79.8;73.7;69.1;64.0;58.9;54.1
RR535E;SEL;D;10000.0;93.9;89.5;86.4;83.5;78.3;72.4;68.0;63.0;57.9;53.2
RR535E;SEL;D;15000.0;98.4;93.9;90.7;87.5;82.1;76.1;71.8;67.0;62.1;57.6
RR535E;SEL;D;20000.0;101.6;97.1;94.0;90.8;85.4;79.4;75.1;70.4;65.7;61.2
RR535E;SEL;D;25000.0;104.0;99.7;96.6;93.5;88.2;82.3;78.1;73.5;68.8;64.4
RR535E;SEL;D;30000.0;106.0;101.8;98.8;95.9;90.8;85.1;81.0;76.5;71.8;67.5
RR535E;SEL;D;35000.0;108.3;104.5;101.8;99.4;94.6;89.4;85.4;80.9;76.2;71.9
SPEYHK;EPNL;A;1000.0;89.0;85.1;82.1;78.7;72.9;66.4;61.7;56.5;50.9;45.2
SPEYHK;EPNL;A;2000.0;94.1;90.2;87.2;83.8;78.0;71.5;66.8;61.6;56.0;50.3
SPEYHK;EPNL;A;4000.0;104.3;100.4;97.4;94.0;88.2;81.7;77.0;71.8;66.2;60.5
SPEYHK;EPNL;A;6000.0;110.3;106.4;103.4;100.0;94.2;87.7;83.0;77.8;72.2;66.5
SPEYHK;EPNL;A;8000.0;117.3;113.4;110.4;107.2;101.2;94.7;90.0;84.8;79.2;73.5
SPEYHK;EPNL;A;10000.0;123.9;120.0;117.0;113.6;107.8;101.3;96.6;91.4;85.8;80.1
SPEYHK;EPNL;D;1000.0;89.0;85.1;82.1;78.7;72.9;66.4;61.7;56.5;50.9;45.2
SPEYHK;EPNL;D;2000.0;94.1;90.2;87.2;83.8;78.0;71.5;66.8;61.6;56.0;50.3
SPEYHK;EPNL;D;4000.0;104.3;100.4;97.4;94.0;88.2;81.7;77.0;71.8;66.2;60.5
SPEYHK;EPNL;D;6000.0;110.3;106.4;103.4;100.0;94.2;87.7;83.0;77.8;72.2;66.5
SPEYHK;EPNL;D;8000.0;117.3;113.4;110.4;107.2;101.2;94.7;90.0;84.8;79.2;73.5
SPEYHK;EPNL;D;10000.0;123.9;120.0;117.0;113.6;107.8;101.3;96.6;91.4;85.8;80.1
SPEYHK;LAmax;A;1000.0;86.5;80.4;76.1;71.5;64.1;56.3;50.8;45.0;38.9;32.8
SPEYHK;LAmax;A;2000.0;90.6;84.5;80.2;75.6;68.2;60.4;54.9;49.1;43.0;36.9
SPEYHK;LAmax;A;4000.0;98.8;92.7;88.4;83.8;76.4;68.6;63.1;57.3;51.2;45.1
SPEYHK;LAmax;A;6000.0;108.7;102.6;98.3;93.7;86.3;78.5;73.0;67.2;61.1;55.0
SPEYHK;LAmax;A;8000.0;113.5;107.4;103.1;98.5;91.1;83.3;77.8;72.0;65.9;59.8
SPEYHK;LAmax;A;10000.0;119.4;113.3;109.0;104.4;97.0;89.2;83.7;77.9;71.8;65.7
SPEYHK;LAmax;D;1000.0;86.5;80.4;76.1;71.5;64.1;56.3;50.8;45.0;38.9;32.8
SPEYHK;LAmax;D;2000.0;90.6;84.5;80.2;75.6;68.2;60.4;54.9;49.1;43.0;36.9
SPEYHK;LAmax;D;4000.0;98.8;92.7;88.4;83.8;76.4;68.6;63.1;57.3;51.2;45.1
SPEYHK;LAmax;D;6000.0;108.7;102.6;98.3;93.7;86.3;78.5;73.0;67.2;61.1;55.0
SPEYHK;LAmax;D;8000.0;113.5;107.4;103.1;98.5;91.1;83.3;77.8;72.0;65.9;59.8
SPEYHK;LAmax;D;10000.0;119.4;113.3;109.0;104.4;97.0;89.2;83.7;77.9;71.8;65.7
SPEYHK;PNLTM;A;1000.0;99.9;93.7;89.5;85.2;78.2;70.4;64.4;57.1;47.6;35.6
SPEYHK;PNLTM;A;2000.0;105.1;98.9;94.8;90.4;83.5;75.7;69.7;62.3;52.8;40.9
SPEYHK;PNLTM;A;4000.0;114.1;107.9;103.7;99.4;92.5;84.7;78.6;71.3;61.8;49.8
SPEYHK;PNLTM;A;6000.0;121.0;114.8;110.6;106.3;99.3;91.5;85.5;78.2;68.7;56.7
SPEYHK;PNLTM;A;8000.0;125.7;119.5;115.4;111.0;104.1;96.3;90.3;82.9;73.4;61.5
SPEYHK;PNLTM;A;10000.0;128.4;122.2;118.0;113.7;106.8;98.9;92.9;85.6;76.1;64.1
SPEYHK;PNLTM;D;1000.0;99.9;93.7;89.5;85.2;78.2;70.4;64.4;57.1;47.6;35.6
SPEYHK;PNLTM;D;2000.0;105.1;98.9;94.8;90.4;83.5;75.7;69.7;62.3;52.8;40.9
SPEYHK;PNLTM;D;4000.0;114.1;107.9;103.7;99.4;92.5;84.7;78.6;71.3;61.8;49.8
SPEYHK;PNLTM;D;6000.0;121.0;114.8;110.6;106.3;99.3;91.5;85.5;78.2;68.7;56.7
SPEYHK;PNLTM;D;8000.0;125.7;119.5;115.4;111.0;104.1;96.3;90.3;82.9;73.4;61.5
SPEYHK;PNLTM;D;10000.0;128.4;122.2;118.0;113.7;106.8;98.9;92.9;85.6;76.1;64.1
SPEYHK;SEL;A;1000.0;89.4;85.5;82.5;79.1;73.3;66.8;62.1;56.9;51.3;45.6
SPEYHK;SEL;A;2000.0;93.5;89.6;86.6;83.2;77.4;70.9;66.2;61.0;55.4;49.7
SPEYHK;SEL;A;4000.0;101.7;97.8;94.8;91.4;85.6;79.1;74.4;69.2;63.6;57.9
SPEYHK;SEL;A;6000.0;111.8;107.9;104.9;101.5;95.7;89.2;84.5;79.3;73.7;68.0
SPEYHK;SEL;A;8000.0;117.3;113.4;110.4;107.0;101.2;94.7;90.0;84.8;79.2;73.5
SPEYHK;SEL;A;10000.0;123.9;120.0;117.0;113.6;107.8;101.3;96.6;91.4;85.8;80.1
SPEYHK;SEL;D;1000.0;89.4;85.5;82.5;79.1;73.3;66.8;62.1;56.9;51.3;45.6
SPEYHK;SEL;D;2000.0;93.5;89.6;86.6;83.2;77.4;70.9;66.2;61.0;55.4;49.7
SPEYHK;SEL;D;4000.0;101.7;97.8;94.8;91.4;85.6;79.1;74.4;69.2;63.6;57.9
SPEYHK;SEL;D;6000.0;111.8;107.9;104.9;101.5;95.7;89.2;84.5;79.3;73.7;68.0
SPEYHK;SEL;D;8000.0;117.3;113.4;110.4;107.0;101.2;94.7;90.0;84.8;79.2;73.5
SPEYHK;SEL;D;10000.0;123.9;120.0;117.0;113.6;107.8;101.3;96.6;91.4;85.8;80.1
T1KBFP;EPNL;A;5250.0;98.0;93.2;89.5;85.3;79.3;72.8;67.6;61.4;55.1;49.1
T1KBFP;EPNL;A;10500.0;99.2;94.2;90.5;86.3;80.3;73.8;68.5;62.1;55.7;49.6
T1KBFP;EPNL;A;15750.0;100.8;95.7;91.9;87.6;81.5;75.0;69.7;63.3;56.9;50.8
T1KBFP;EPNL;A;21000.0;102.5;97.4;93.6;89.1;82.8;76.3;71.0;64.7;58.4;52.3
T1KBFP;EPNL;D;20000.0;101.0;95.8;91.7;87.3;80.0;73.1;67.5;61.4;55.0;49.0
T1KBFP;EPNL;D;29000.0;101.9;96.8;93.0;88.8;82.0;75.2;70.0;64.0;57.9;52.2
T1KBFP;EPNL;D;38000.0;103.4;98.5;94.9;90.8;84.4;77.7;72.7;67.0;61.1;55.6
T1KBFP;EPNL;D;47000.0;105.2;100.6;97.0;93.1;87.0;80.5;75.7;70.1;64.5;59.1
T1KBFP;EPNL;D;56000.0;107.2;102.7;99.2;95.5;89.6;83.3;78.6;73.3;67.8;62.7
T1KBFP;EPNL;D;65000.0;110.0;105.7;102.4;98.7;93.1;87.1;82.6;77.5;72.4;67.6
T1KBFP;LAmax;A;5250.0;92.3;85.1;80.3;75.4;67.4;58.8;52.6;45.9;39.1;32.7
T1KBFP;LAmax;A;10500.0;92.7;85.5;80.7;75.7;67.8;59.2;53.0;46.3;39.6;33.3
T1KBFP;LAmax;A;15750.0;93.6;86.4;81.5;76.5;68.6;60.0;53.9;47.2;40.5;34.3
T1KBFP;LAmax;A;21000.0;94.6;87.4;82.5;77.5;69.5;61.0;54.9;48.3;41.7;35.5
T1KBFP;LAmax;D;20000.0;92.9;85.9;81.3;76.4;68.5;60.0;53.9;47.0;40.1;33.6
T1KBFP;LAmax;D;29000.0;94.8;88.0;83.3;78.2;70.1;61.4;55.2;48.5;41.7;35.4
T1KBFP;LAmax;D;38000.0;97.1;90.2;85.7;80.4;72.3;63.5;57.3;50.7;44.0;37.8
T1KBFP;LAmax;D;47000.0;99.5;92.5;88.2;82.8;74.6;65.9;59.8;53.2;46.6;40.4
T1KBFP;LAmax;D;56000.0;101.9;94.8;90.8;85.1;77.0;68.4;62.4;55.9;49.3;43.2
T1KBFP;LAmax;D;65000.0;105.2;97.8;94.2;88.3;80.3;71.9;66.0;59.6;53.2;47.2
T1KBFP;PNLTM;A;5250.0;105.3;97.7;92.4;86.5;78.0;68.8;61.9;54.3;46.5;39.1
T1KBFP;PNLTM;A;10500.0;105.9;98.2;93.0;87.1;78.6;69.3;62.4;54.8;47.0;39.6
T1KBFP;PNLTM;A;15750.0;107.0;99.3;94.1;88.2;79.6;70.3;63.4;55.8;48.0;40.7
T1KBFP;PNLTM;A;21000.0;108.4;100.7;95.4;89.5;80.8;71.5;64.6;57.0;49.4;42.1
T1KBFP;PNLTM;D;20000.0;106.4;99.2;94.1;88.3;79.1;69.7;62.8;55.0;46.9;39.4
T1KBFP;PNLTM;D;29000.0;108.8;101.6;96.5;90.8;81.4;71.9;65.1;57.6;49.9;42.6
T1KBFP;PNLTM;D;38000.0;111.2;104.1;99.0;93.3;84.0;74.5;67.8;60.5;53.0;45.9
T1KBFP;PNLTM;D;47000.0;113.7;106.5;101.5;95.8;86.6;77.2;70.6;63.5;56.1;49.2
T1KBFP;PNLTM;D;56000.0;116.2;109.0;103.9;98.2;89.1;80.0;73.5;66.4;59.2;52.4
T1KBFP;PNLTM;D;65000.0;119.3;112.1;107.0;101.3;92.5;83.7;77.3;70.4;63.3;56.7
T1KBFP;SEL;A;5250.0;94.9;90.5;87.4;84.3;79.1;73.1;68.5;63.4;58.3;53.5
T1KBFP;SEL;A;10500.0;95.9;91.3;88.2;84.9;79.4;73.3;68.7;63.7;58.6;53.9
T1KBFP;SEL;A;15750.0;97.1;92.5;89.2;85.8;80.2;74.1;69.6;64.7;59.6;55.0
T1KBFP;SEL;A;21000.0;98.4;93.7;90.2;86.8;81.2;75.2;70.8;65.9;61.0;56.4
T1KBFP;SEL;D;20000.0;96.4;91.8;88.6;84.8;79.1;73.0;68.5;63.5;58.4;53.6
T1KBFP;SEL;D;29000.0;97.1;92.7;90.0;86.1;80.5;74.5;70.1;65.2;60.3;55.8
T1KBFP;SEL;D;38000.0;98.6;94.3;91.8;87.9;82.4;76.6;72.3;67.5;62.8;58.4
T1KBFP;SEL;D;47000.0;100.5;96.2;94.0;89.9;84.7;78.9;74.8;70.1;65.5;61.2
T1KBFP;SEL;D;56000.0;102.5;98.3;96.2;92.1;87.0;81.5;77.4;72.9;68.3;64.1
T1KBFP;SEL;D;65000.0;105.4;101.2;99.3;95.1;90.2;84.9;81.0;76.6;72.2;68.2
T56A15;EPNL;A;28.0;102.9;98.0;94.4;90.3;83.9;76.6;71.0;64.7;58.0;49.1
T56A15;EPNL;A;100.0;112.7;108.1;104.7;101.3;95.6;89.0;83.3;77.1;71.2;64.3
T56A15;EPNL;D;28.0;102.9;98.0;94.4;90.3;83.9;76.6;71.0;64.7;58.0;49.1
T56A15;EPNL;D;100.0;112.7;108.1;104.7;101.3;95.6;89.0;83.3;77.1;71.2;64.3
T56A15;LAmax;A;28.0;96.4;89.7;85.1;80.2;72.4;63.7;57.3;50.5;43.2;35.4
T56A15;LAmax;A;100.0;105.4;98.9;94.4;89.6;82.0;73.5;67.4;60.8;53.9;46.7
T56A15;LAmax;D;28.0;96.4;89.7;85.1;80.2;72.4;63.7;57.3;50.5;43.2;35.4
T56A15;LAmax;D;100.0;105.4;98.9;94.4;89.6;82.0;73.5;67.4;60.8;53.9;46.7
T56A15;PNLTM;A;28.0;110.5;102.8;97.4;91.4;82.2;72.1;64.7;56.5;47.9;37.2
T56A15;PNLTM;A;100.0;120.3;112.9;107.7;102.4;93.9;84.5;77.0;68.9;61.1;52.4
T56A15;PNLTM;D;28.0;110.5;102.8;97.4;91.4;82.2;72.1;64.7;56.5;47.9;37.2
T56A15;PNLTM;D;100.0;120.3;112.9;107.7;102.4;93.9;84.5;77.0;68.9;61.1;52.4
T56A15;SEL;A;28.0;98.7;94.2;91.1;87.7;82.1;75.7;70.8;65.5;59.7;53.4
T56A15;SEL;A;100.0;106.8;102.6;99.5;96.3;90.8;84.7;80.0;74.9;69.6;63.9
T56A15;SEL;D;28.0;98.7;94.2;91.1;87.7;82.1;75.7;70.8;65.5;59.7;53.4
T56A15;SEL;D;100.0;106.8;102.6;99.5;96.3;90.8;84.7;80.0;74.9;69.6;63.9
T56A7;EPNL;A;30.0;102.1;97.5;94.1;90.3;83.8;75.9;70.0;63.7;56.3;45.7
T56A7;EPNL;A;100.0;107.2;102.9;99.8;96.6;91.4;85.7;81.4;76.6;71.2;65.0
T56A7;EPNL;D;30.0;102.1;97.5;94.1;90.3;83.8;75.9;70.0;63.7;56.3;45.7
T56A7;EPNL;D;100.0;107.2;102.9;99.8;96.6;91.4;85.7;81.4;76.6;71.2;65.0
T56A7;LAmax;A;30.0;96.0;89.4;84.8;79.9;71.9;62.4;55.0;47.0;39.2;31.6
T56A7;LAmax;A;100.0;99.8;93.3;88.9;84.3;77.3;70.0;65.1;60.0;54.5;48.4
T56A7;LAmax;D;30.0;96.0;89.4;84.8;79.9;71.9;62.4;55.0;47.0;39.2;31.6
T56A7;LAmax;D;100.0;99.8;93.3;88.9;84.3;77.3;70.0;65.1;60.0;54.5;48.4
T56A7;PNLTM;A;30.0;109.7;102.3;97.1;91.4;82.1;71.4;63.7;55.5;46.2;33.8
T56A7;PNLTM;A;100.0;114.8;107.7;102.8;97.7;89.7;81.2;75.1;68.4;61.1;53.1
T56A7;PNLTM;D;30.0;109.7;102.3;97.1;91.4;82.1;71.4;63.7;55.5;46.2;33.8
T56A7;PNLTM;D;100.0;114.8;107.7;102.8;97.7;89.7;81.2;75.1;68.4;61.1;53.1
T56A7;SEL;A;30.0;98.0;93.7;90.6;87.2;81.4;74.2;68.3;61.8;55.5;49.4
T56A7;SEL;A;100.0;100.1;95.8;92.9;89.8;85.0;80.0;76.6;72.9;69.0;64.4
T56A7;SEL;D;30.0;98.0;93.7;90.6;87.2;81.4;74.2;68.3;61.8;55.5;49.4
T56A7;SEL;D;100.0;100.1;95.8;92.9;89.8;85.0;80.0;76.6;72.9;69.0;64.4
TAY620;EPNL;A;3372.0;95.4;90.8;87.4;83.7;77.8;71.5;66.9;61.8;56.3;51.2
TAY620;EPNL;A;5620.0;100.1;95.7;92.6;88.9;82.4;75.6;71.1;66.1;61.0;56.1
TAY620;EPNL;D;4496.0;99.5;95.2;91.9;88.0;81.8;73.1;67.9;62.3;56.5;51.6
TAY620;EPNL;D;13489.0;110.8;106.7;103.8;100.3;94.4;88.5;84.6;80.3;75.8;72.1
TAY620;LAmax;A;3372.0;89.1;82.7;78.4;73.9;66.8;58.9;53.1;46.9;40.4;34.3
TAY620;LAmax;A;5620.0;93.0;86.8;82.6;78.0;70.7;62.6;56.8;50.3;43.6;37.2
TAY620;LAmax;D;4496.0;91.5;85.3;81.0;76.1;68.7;60.2;54.3;48.0;41.4;35.7
TAY620;LAmax;D;13489.0;106.2;100.2;96.1;91.5;84.4;76.4;70.3;63.6;56.4;50.3
TAY620;PNLTM;A;3372.0;103.0;95.6;90.4;84.8;76.1;67.0;60.6;53.6;46.2;39.3
TAY620;PNLTM;A;5620.0;107.7;100.5;95.6;90.0;80.7;71.1;64.8;57.9;50.9;44.2
TAY620;PNLTM;D;4496.0;107.1;100.0;94.9;89.1;80.1;68.6;61.6;54.1;46.4;39.7
TAY620;PNLTM;D;13489.0;118.4;111.5;106.8;101.4;92.7;84.0;78.3;72.1;65.7;60.2
TAY620;SEL;A;3372.0;90.9;86.8;84.0;81.1;76.3;70.7;66.5;61.8;56.9;52.3
TAY620;SEL;A;5620.0;94.8;90.9;88.2;85.2;80.2;74.4;70.2;65.2;60.1;55.2
TAY620;SEL;D;4496.0;93.3;89.4;86.6;83.3;78.2;72.0;67.7;62.9;57.9;53.7
TAY620;SEL;D;13489.0;108.0;104.3;101.7;98.7;93.9;88.2;83.7;78.5;72.9;68.3
TAY650;EPNL;A;3372.0;95.6;90.8;87.3;83.7;77.7;71.3;66.8;61.6;56.0;50.7
TAY650;EPNL;A;5620.0;99.9;95.5;92.2;88.4;81.9;75.3;70.8;65.8;60.7;55.8
TAY650;EPNL;D;4496.0;99.9;95.5;92.3;88.0;81.3;72.3;67.2;61.8;56.1;51.3
TAY650;EPNL;D;13488.0;109.3;105.3;102.4;99.2;93.6;88.2;84.5;80.5;76.3;72.8
TAY650;LAmax;A;3372.0;89.3;82.9;78.6;74.0;66.7;58.8;53.1;46.9;40.4;34.3
TAY650;LAmax;A;5620.0;92.3;86.0;81.7;77.1;69.7;61.7;56.0;49.8;43.3;37.2
TAY650;LAmax;D;4496.0;91.3;84.8;80.2;75.0;67.3;58.6;53.0;47.2;41.1;35.8
TAY650;LAmax;D;13488.0;104.7;98.8;94.6;90.2;83.2;75.5;69.8;63.6;57.1;51.5
TAY650;PNLTM;A;3372.0;103.2;95.6;90.3;84.8;76.0;66.8;60.5;53.4;45.9;38.8
TAY650;PNLTM;A;5620.0;107.5;100.3;95.2;89.5;80.2;70.8;64.5;57.6;50.6;43.9
TAY650;PNLTM;D;4496.0;107.5;100.3;95.3;89.1;79.6;67.8;60.9;53.6;46.0;39.4
